organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"929713818","BUD HAGOS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","53.200","Andre post- og budtjenester","","","","","","","false","","","","","","","","","","Hvalsenga 8","FETSUND","1900","LILLESTRØM","3205","Norge","NO","2022-08-27","","false","2022-06-15","","929406427",""
"922776636","BEAUTYLOOKS BY ANDREA HEMMINGSEN GANGSÅ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","c/o Andrea Elise Sørli Hemmingsen/nSnorreveien 23","SANDEFJORD","3223","SANDEFJORD","3907","Norge","NO","2019-05-21","","false","2019-07-01","","922598533",""
"931962566","JIA AHMAD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.039","Selvstendig kunstnerisk virksomhet ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Lillefjell terrasse 23B","MOSBY","4619","KRISTIANSAND","4204","Norge","NO","2023-08-26","","false","2023-08-18","","831962232",""
"988762407","VALDRES HYTTEUTLEIE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","www.valdres-hytteutleie.no","","","","","","","","Liasvingen 8","BEITOSTØLEN","2953","ØYSTRE SLIDRE","3453","Norge","NO","2005-10-11","","false","2005-09-14","","988679305",""
"982848431","NORSTAT NORGE AS AVD FRIDTJOF NANSENS PLASS OSLO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","73.200","Markeds- og opinionsundersøkelser","","","","","","","true","256","","","","","","","","","Fridtjof Nansens plass 5","OSLO","0160","OSLO","0301","Norge","NO","2001-01-15","","false","2001-01-01","","982836018",""
"928890600","OMAR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Blomvikveien 6","GODVIK","5179","BERGEN","4601","Norge","NO","2022-03-08","","false","2022-03-01","","928705951",""
"981461681","AUTOLEIE TRØNDELAG AS AVD STJØRDAL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","77.110","Utleie og leasing av biler og andre lette motorvogner","","","","","","","true","35","","Kjøita 40","KRISTIANSAND S","4630","KRISTIANSAND","4204","Norge","NO","Sandfærhus","STJØRDAL","7500","STJØRDAL","5035","Norge","NO","2000-01-17","","false","2000-01-03","","981450787",""
"931172808","GIKKA HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Langflåtveien 33","STAVANGER","4017","STAVANGER","1103","Norge","NO","2023-04-11","","false","2023-03-17","","931164988",""
"929639650","MORK GRENDALAG","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Kjetil Brune Gjertsen/nHjellegjerdet 7","VOLDA","6105","VOLDA","1577","Norge","NO","2022-08-15","","false","2022-08-15","","920956211",""
"990769958","LAILA ARNTSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Parkveien 41A","RYGGE","1580","MOSS","3103","Norge","NO","2007-01-16","","false","2007-01-13","","990706646",""
"923489304","NO MAIR LEAKS LTD","AAFY","Underenhet til ikke-næringsdrivende","78.200","Utleie av arbeidskraft","","","","","","","false","","","","","","","","","","66 West Cathcart Street","Buckie AB56 1QB","","","","Storbritannia","GB","2019-10-01","","false","","","923472150",""
"927399644","LA INVESTMENT GROUP AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.035","Selvstendig kunstnerisk virksomhet innen blogging","","","","","","","true","","","","","","","","","","Helsethellinga 23","BÆRUMS VERK","1353","BÆRUM","3201","Norge","NO","2021-07-10","","false","2021-04-26","","927377489",""
"929311930","MELLINGEN MASKIN SERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.120","Reparasjon av maskiner","","","","","","","false","","","","","","","","","","Leikeplassvegen 16","TROFORS","8684","GRANE","1825","Norge","NO","2022-06-08","","false","2022-06-01","","929301765",""
"925430544","TØRDAL HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Markveien 1A","GRIMSTAD","4876","GRIMSTAD","4202","Norge","NO","2020-08-04","","false","2020-07-10","","925332003",""
"989536923","JÅDÅREN UTVIKLING SA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.610","Tjenester tilknyttet planteproduksjon","","","","","","","false","","","","","","","","","","Slettvollvegen 40","BEITSTAD","7730","STEINKJER","5006","Norge","NO","2006-03-01","","false","2006-01-01","","989333410",""
"930445363","SØR-VARANGER SJØLAKSEFISKARLAG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Frank Emil Trasti/nJarfjordveien 1013","JARFJORD","9911","SØR-VARANGER","5605","Norge","NO","","","","","","","","2022-12-13","","false","2021-01-01","","994698478",""
"931976796","NORSK TERMOKONTROLL AS TVANGSAVVIKLINGSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Vegard Øien/nPostboks 6604 St. Olavs Plass","OSLO","0129","OSLO","0301","Norge","NO","Bogstad Industriområde/nAurskog Næringspark/nNordveien 225","AURSKOG","1930","AURSKOG-HØLAND","3226","Norge","NO","2023-08-29","","false","2023-08-29","","931976753",""
"825051082","GYLAND VED OG INVEST","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.130","Dyrking av grønnsaker, meloner, rot- og knollvekster","","","","","","","false","","","","","","","","","","Varheihagen 8","RANDABERG","4073","RANDABERG","1127","Norge","NO","2020-05-09","","false","2020-05-03","","825036512",""
"880412922","ABENA NORGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.460","Engroshandel med sykepleie- og apotekvarer","","","","","","","true","29","www.abena.no","","","","","","","","Trygve Nilsens vei 8","OSLO","1061","OSLO","0301","Norge","NO","1999-01-04","","false","1999-01-01","","980402320",""
"971664991","BERGMETALL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","38.320","Sortering og bearbeiding av avfall for materialgjenvinning","","","","","70.100","Hovedkontortjenester","false","","","Postboks 49   Alnabru","OSLO","0614","OSLO","0301","Norge","NO","Strømsveien 287","OSLO","0668","OSLO","0301","Norge","NO","1995-02-22","","false","1965-12-31","","910528610",""
"930707066","ALKHODOR TRANSPORT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","false","","","","","","","","","","Laurits Grønlands vei 37A","DRAMMEN","3035","DRAMMEN","3301","Norge","NO","2023-01-25","","false","2022-12-14","","930551015",""
"978248713","SANDSØR JAN S","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Sandsøra","YTTERØY","7629","LEVANGER","5037","Norge","NO","1997-06-18","","false","1986-02-14","","969470705",""
"977470374","STUDIO SISKO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.710","Butikkhandel med klær","","","","","","","true","","","","","","","","","","Storgata 6","GJØVIK","2815","GJØVIK","3407","Norge","NO","1997-04-22","","false","1997-04-21","","977467497",""
"986559140","SALMAR FARMING AS AVD  FLATANGER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.211","Produksjon av matfisk og skalldyr i hav- og kystbasert fiskeoppdrett","","","","","","","true","11","www.salmar.no","Industriveien 51","KVERVA","7266","FRØYA","5014","Norge","NO","","KVERVA","7266","FRØYA","5014","Norge","NO","2004-02-11","","false","2002-01-10","2007-01-01","966840528",""
"991192727","SUBSEA TJENESTER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","true","","","","","","","","","","Glesnes","GLESVÆR","5381","ØYGARDEN","4626","Norge","NO","2007-04-28","","false","2007-04-26","","991125272",""
"927647435","OKKA HUNDETERAPEUT KJERSTI OMDAL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Snekkeveien 4","EGERSUND","4374","EIGERSUND","1101","Norge","NO","2021-09-04","","false","2021-08-11","","927443112",""
"925975273","HM BLIKK AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.911","Blikkenslagerarbeid på tak","","","","","","","true","","","","","","","","","","Sofiemyrveien 12","SOFIEMYR","1412","NORDRE FOLLO","3207","Norge","NO","2020-11-17","","false","2020-09-01","","925948152",""
"923391576","SCREEN STORY FILM OG TV AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","true","16","","","","","","","","","Lagårdsveien 73","STAVANGER","4010","STAVANGER","1103","Norge","NO","2019-09-12","","false","2019-09-01","","923330828",""
"973781138","GA MEKNETT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","28.140","Produksjon av kraner og ventiler ellers","","","","","","","true","22","","","","","","","","","Masteveien 6","HAGAN","1481","NITTEDAL","3232","Norge","NO","1995-02-22","","false","","","970888160",""
"930109231","VESTLI II FORBERG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Vestengavegen 64","RÅHOLT","2070","EIDSVOLL","3240","Norge","NO","2022-10-27","","false","2022-09-01","","929972066",""
"921181299","ENHET FOR RUSTJENESTER SAMUR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.909","Omsorgsinstitusjoner ellers","","","","","","","true","26","","Postboks 2300 Torgarden","TRONDHEIM","7004","TRONDHEIM","5001","Norge","NO","General Wibes veg 1","TRONDHEIM","7047","TRONDHEIM","5001","Norge","NO","2018-07-19","","false","2018-08-20","","970188223",""
"999418740","FYSIOTERAPEUT TROND ARVE ANDREASSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","false","","","","","","","","","","Kvalebergveien 21","STAVANGER","4016","STAVANGER","1103","Norge","NO","2013-01-11","","false","2011-01-01","","981780590",""
"921414293","NORGES HANDIKAPFORBUNDS UNGDOM","AAFY","Underenhet til ikke-næringsdrivende","88.995","Sosiale velferdsorganisasjoner","","","","","","","false","","","Postboks 9217 GRØNLAND","OSLO","0134","OSLO","0301","Norge","NO","Schweigaards gate 12","OSLO","0185","OSLO","0301","Norge","NO","2018-09-19","","false","","","971527641",""
"920613373","FIRMA SØLVI MYKLEBUST","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.201","Regnskap og bokføring","","","","","","","false","","","","","","","","","","Eikrem","SYLTE","6144","VANYLVEN","1511","Norge","NO","2018-03-17","","false","2018-01-01","","920551270",""
"927835452","ISS FACILITY SERVICES AS 460222 EQUINOR STAVANGER COFFEEBAR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","false","","","","","","","","","","Svanholmen 8","SANDNES","4313","SANDNES","1108","Norge","NO","2021-09-29","","false","2021-11-01","","914791723",""
"984811691","FRISKGÅRDEN NAMDAL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.909","Andre helsetjenester","","","","","","","true","","","Postboks 8","GRONG","7871","GRONG","5045","Norge","NO","Bergsmo","GRONG","7870","GRONG","5045","Norge","NO","2002-09-03","","false","2003-04-01","","984781121",""
"931977601","STINE SKIBSRUD HAUGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Ask 3","GJERDRUM","2022","GJERDRUM","3230","Norge","NO","Bjørke 69","JESSHEIM","2067","ULLENSAKER","3209","Norge","NO","2023-08-29","","false","2021-01-01","","931973975",""
"874798932","STATKRAFT ENERGI AS AVD REGION SØR-NORGE DALEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","35.111","Produksjon av elektrisitet fra vannkraft","","","","","","","true","73","","Postboks 200 Lilleaker","OSLO","0216","OSLO","0301","Norge","NO","Storvegen 118","DALEN","3880","TOKKE","4034","Norge","NO","1995-09-14","","false","","2004-10-01","987059729",""
"920507522","SANDEFJORD TEATERFORENING","AAFY","Underenhet til ikke-næringsdrivende","79.903","Opplevelses-, arrangements- og aktivitetsarrangørvirksomhet","","","","","","","false","","sandefjordteaterforening.no","Postboks 117","SANDEFJORD","3201","SANDEFJORD","3907","Norge","NO","Gokstadveien 2","SANDEFJORD","3216","SANDEFJORD","3907","Norge","NO","2018-02-27","","false","","","979427360",""
"932767961","ÅRDAL ELEKTRO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.210","Elektrisk installasjonsarbeid","","","","","","","false","","","","","","","","","","Bringebærveien 8B","KRISTIANSAND S","4635","KRISTIANSAND","4204","Norge","NO","2024-01-04","","false","2023-12-18","","932594919",""
"928953750","DRAGER GUIDING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.902","Guider og reiseledere","","","","","","","false","","","","","","","","","","Rakkestadvegen 7","VORMSUND","2160","NES","3228","Norge","NO","2022-03-19","","false","2022-02-12","","928784800",""
"971662352","BAKKEN & BAKKEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.591","Butikkhandel med møbler","","","","","","","true","5","","","","","","","","","Skrautvålsvegen 33","FAGERNES","2900","NORD-AURDAL","3451","Norge","NO","1995-02-22","","false","1965-12-31","","910401939",""
"913172361","KJØLSTAD SAUR BYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Lonbakkvegen 19","HØYLANDET","7877","HØYLANDET","5046","Norge","NO","2014-02-03","","false","2014-03-01","","913122526",""
"929836529","DANIEL STEIEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.101","Industridesign, produktdesign og annen teknisk designvirksomhet","","","","","","","false","","","","","","","","","","Dovregata 3A","OSLO","0170","OSLO","0301","Norge","NO","2022-09-14","","false","2022-09-01","","929570847",""
"923809775","BOREAL SJØ AS AVD FORSAND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","50.102","Innenlandske kystruter med passasjerer","","","","","","","false","","","","","","","","","","Oanes ferjekai","FORSAND","4110","SANDNES","1108","Norge","NO","2019-11-12","","false","2019-10-01","","974208849",""
"922523363","SOMMARVATN I SYNET","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Ole Magnar Nundal/nSitlevegen 5","ØVRE ÅRDAL","6884","ÅRDAL","4643","Norge","NO","2019-03-25","","false","","","822092322",""
"927953552","BELLAND NATURSTEIN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","","","","","","","true","","","","","","","","","","Borvigveien 34","LYNGDAL","4580","LYNGDAL","4225","Norge","NO","2021-10-19","","false","2021-09-06","","927944618",""
"823208022","VINKELVEIEN VELFORENING","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Sunniva Aas/nVinkelveien 8C","TØNSBERG","3114","TØNSBERG","3905","Norge","NO","2019-08-17","","false","","","923019812",""
"985022631","ELISABETH SØRLIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","","","","","","","false","","","","","","","","","","","SMØLA","6570","SMØLA","1573","Norge","NO","2002-10-30","","false","2002-09-30","","984879822",""
"920777937","FURSET KANTINE AS AVD 2000","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","11","","Munkedamsveien 59B","OSLO","0270","OSLO","0301","Norge","NO","Rosenholmveien 25","TROLLÅSEN","1414","NORDRE FOLLO","3207","Norge","NO","2018-04-25","","false","2018-08-06","","920654193",""
"932661608","JAVE INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Odins veg 61","NESTTUN","5221","BERGEN","4601","Norge","NO","2023-12-19","","false","2022-01-01","","983664911",""
"912978079","KYST MAT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Økonomihuset AS/nGamle Kleppestøvegen 19A","KLEPPESTØ","5300","ASKØY","4627","Norge","NO","Strandkaien 6","BERGEN","5013","BERGEN","4601","Norge","NO","2013-12-19","","false","2013-12-20","","912903907",""
"974308541","NERGÅRD TORE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","","","","","","","","","","Huldreveien 17","RENA","2450","ÅMOT","3422","Norge","NO","1995-03-12","","false","","","965766065",""
"972284106","KØHN TECH AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.620","Engroshandel med maskinverktøy","","","","","","","true","","","Postboks 24","KROKKLEIVA","3546","HOLE","3310","Norge","NO","Sundvollen Næringspark","KROKKLEIVA","3531","HOLE","3310","Norge","NO","1995-03-12","","false","1991-11-01","","962029418",""
"923352163","FAGERNES KOMPETANSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","c/o Pia Fagernes/nTrettestykket 47","BORGEN","1388","ASKER","3203","Norge","NO","2019-09-07","","false","2019-07-30","","923174303",""
"926394193","FACTOTUM HANNE HERRMAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Gjerluvegen 439","FURNES","2320","RINGSAKER","3411","Norge","NO","2021-01-16","","false","2021-01-01","","982799392",""
"928213153","VILDE VALØ KRISTIANSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.090","Personlig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Vilde Valø Kristiansen/nNedre Møllenberg Gate 3","TRONDHEIM","7014","TRONDHEIM","5001","Norge","NO","2021-11-24","","false","2021-10-01","","928019764",""
"831741252","BLANARU CONSULT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","53.200","Andre post- og budtjenester","","","","","","","false","","","","","","","","","","Borggata 12C","OSLO","0650","OSLO","0301","Norge","NO","2023-07-19","","false","2023-07-04","","931739115",""
"929698673","VETERINÆR HÅKON AVDEM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","75.000","Veterinærtjenester","","","","","","","false","","","","","","","","","","Avdemsvegen 50","LESJA","2665","LESJA","3432","Norge","NO","2022-08-25","","false","2022-06-20","","929382218",""
"932087197","STANGELAND - SCHADENFREUDE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","false","","","","","","","","","","Åsaveien 27","OSLO","0362","OSLO","0301","Norge","NO","2023-09-19","","false","2019-09-01","","932075091",""
"999426042","NEDLAND KULTUR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Cort Adelers gate 35A","OSLO","0251","OSLO","0301","Norge","NO","2013-01-11","","false","2011-01-01","","982690188",""
"924241004","SAMEIET GAMLE KONGEVEI 68","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","Gamle Kongevei 68","TRONDHEIM","7068","TRONDHEIM","5001","Norge","NO","2019-12-18","","false","","","994192981",""
"924819812","INTERNATIONAL RECRUITMENT SERVICE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","78.100","Rekruttering og formidling av arbeidskraft","","","","","","","true","","","Skovveien 8","OSLO","0257","OSLO","0301","Norge","NO","c/o Teemu Petteri Temonen/nVelliveien 15","JAR","1358","BÆRUM","3201","Norge","NO","2020-03-23","","false","2020-03-12","","924781580",""
"913496396","VILLA BAKKEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","82.990","Annen forretningsmessig tjenesteyting ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Ivar Aasens vei 43A","MOSS","1511","MOSS","3103","Norge","NO","2014-04-10","","false","2014-03-21","","913482832",""
"980587754","KORNDRIFT DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","","","","","","","false","","","","","","","","","","","DØLEMO","4869","ÅMLI","4217","Norge","NO","1999-03-09","","false","1999-01-15","","980567885",""
"994706683","BAILINE HELSE- OG SMERTEKONTROLL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Charlotte Bai/nVikaveien 9","HIS","4817","ARENDAL","4203","Norge","NO","2009-10-29","","false","2009-10-07","","994697684",""
"991671102","EVA FOSEN BUNAD MONTERING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","14.130","Produksjon av annet yttertøy","","","","","","","true","","","","","","","","","","Stemhaugmarka 29","HAUGESUND","5518","HAUGESUND","1106","Norge","NO","2007-09-06","","false","2007-09-01","2016-01-01","916515936",""
"932320533","DØMBE EL KONSULENT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","Grimseidholmen 30","RÅDAL","5239","BERGEN","4601","Norge","NO","2023-10-24","","false","2023-10-12","","932318326",""
"973416707","ITECH AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.200","Teknisk prøving og analyse","","","","","","","true","","","","","","","","","","Kvernbakken","VIKERSUND","3370","MODUM","3316","Norge","NO","1995-02-22","","false","1986-01-01","","937637462",""
"831954612","ALAWI KAPITAL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","","","","","","","","","Gardemoens gate 3","TRONDHEIM","7066","TRONDHEIM","5001","Norge","NO","2023-08-26","","false","2023-08-21","","931924508",""
"978385796","ARVE NÅVIK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.420","Oppdrett av annet storfe","","","","","","","false","","","","","","","","","","Moksnes Ytre/nMoksnesvegen 144","FROSTA","7633","FROSTA","5036","Norge","NO","1997-07-03","","false","1970-07-16","2021-08-01","927379708",""
"913378784","EIVIND BULL-HANSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Sigurd Iversens vei 41B","OSLO","0281","OSLO","0301","Norge","NO","2014-03-17","","false","2014-05-01","","913347390",""
"930549223","LEULIERS COLLECTIBLES CARS OG DIORAMAS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.990","Detaljhandel utenom utsalgssted ellers","","","","","","","false","","","","","","","","","","Åsrovegen 134","BIRISTRAND","2837","GJØVIK","3407","Norge","NO","2022-12-29","","false","2022-11-07","","830291172",""
"995326051","ALNA STÅLBYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.739","Engroshandel med byggevarer ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Tittutveien 4A","OSLO","0668","OSLO","0301","Norge","NO","2010-03-23","","false","2010-02-24","","995228238",""
"918082980","BODØ PIZZA OG GRILL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.102","Drift av gatekjøkken","","","","","","","true","","","","","","","","","","Sjøgata 19","BODØ","8006","BODØ","1804","Norge","NO","2016-11-21","","false","2016-08-16","","917720258",""
"932422867","INNLANDET FASADE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.220","Utvendig rengjøring av bygninger og industriell rengjøring","","","","","","","true","","","","","","","","","","Torgeir Forseths veg 6","GJØVIK","2821","GJØVIK","3407","Norge","NO","2023-11-08","","false","2024-01-01","","931902148",""
"990646260","BILEKO CAR PARTS NORWAY AS AVD ADM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.310","Agentur- og engroshandel med deler og utstyr til motorvogner, unntatt motorsykler","","","","","70.100","Hovedkontortjenester","true","68","","","","","","","","","Kallerudsvingen 13","GJØVIK","2816","GJØVIK","3407","Norge","NO","2006-12-13","","false","2005-01-01","","935682525",""
"974157926","MONTER STORKAAS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.732","Engroshandel med trelast","47.521","Butikkhandel med bredt utvalg av jernvarer, fargevarer og andre byggevarer","","","","","true","25","","","","","","","","","Brennavegen 18","GVARV","3810","MIDT-TELEMARK","4020","Norge","NO","1995-02-23","","false","1982-11-05","2014-09-01","913951697",""
"916827296","TROND ERIK MOSETHER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","16.100","Saging, høvling og impregnering av tre","","","","","","","false","","","","","","","","","","Nordengvegen 13","FALL","2864","SØNDRE LAND","3447","Norge","NO","2016-03-01","","false","2016-02-06","","916806787",""
"995012227","INTERSPORT GEILO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.641","Butikkhandel med sportsutstyr","","","","","","","true","9","","","","","","","","","Kyrkjevegen 1/nTunet Varehus","GEILO","3580","HOL","3330","Norge","NO","2010-01-16","","false","2010-01-15","","995003678",""
"930317845","RENEVO ETNE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","35.210","Produksjon av gass","","","","","","","false","","","","","","","","","","Eldøyane 177","STORD","5411","STORD","4614","Norge","NO","2022-11-26","","false","2022-07-27","","930168386",""
"918317953","VIDEODEMO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","73.110","Reklamebyråer","","","","","","","false","","hauge-media.no","c/o Kristian G. Hauge/nLindeveien 6","SON","1553","VESTBY","3216","Norge","NO","Lindeveien 6","SON","1553","VESTBY","3216","Norge","NO","2017-01-04","","false","2016-12-06","","918179895",""
"927766604","OSLO OG VIKEN FLYTTEBYRÅ SALAM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.420","Flyttetransport","","","","","","","false","","","","","","","","","","Maria Dehlis vei 34B","OSLO","1083","OSLO","0301","Norge","NO","2021-09-18","","false","2021-06-23","","927407922",""
"920363083","BENTE PEDERSEN DRAGLAND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.609","Andre tjenester tilknyttet undervisning","","","","","","","false","","","","","","","","","","Bjørnstjerne Bjørnsons vei 51B","SOFIEMYR","1412","NORDRE FOLLO","3207","Norge","NO","2018-02-01","","false","2018-01-08","","920220967",""
