organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"831018682","WÜRTH NORGE AS","AS","Aksjeselskap","46.740","Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr","","","","","","","true","727","www.wuerth.no","","","","","","","","Morteveien 12","HAGAN","1481","NITTEDAL","3232","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1973-09-04","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2009-03-24","Produksjon, handel samt deltagelse i andre selska- per og foretagender, samt alt som står i forbin- delse hermed.","Produksjon, handel samt deltagelse i andre selska- per og foretagender, samt alt som står i forbin- delse hermed."
"993504920","FIRMA TOR S ALFSEN","ENK","Enkeltpersonforetak","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","www.alfsenmek.no","","","","","","","","Tuenveien 90","LILLESTRØM","2000","LILLESTRØM","3205","Norge","NO","8200","Personlig næringsdrivende","","2009-01-08","","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Mekanisk verksted. Dreiing og sveisearbeide."
"914232325","KNUT M ORE AKSJESELSKAP","AS","Aksjeselskap","46.650","Engroshandel med kontormøbler","","","","","","","true","","","","","","","","","","Dagalistien 3","OSLO","0776","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1977-02-18","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2008-11-28","Import, eksport og handel, samt å interessere seg for forretningsvirksomhet av enhver art, herunder kjøp og salg av fast eiendom.","Salg av opphenglist til kontorer og forhandlere, som brukes som en del av kontorutstyret. Salget skjer via vår nettside. Selskapet har ikke egen produksjon."
"979271328","SOLENGEN AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","c/o Espen Solli/nKonvallveien 19","DRAMMEN","3031","DRAMMEN","3301","Norge","NO","Konvallveien 19","DRAMMEN","3031","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","2022","1997-09-24","1997-08-29","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2008-06-01","Salg av tjenester innenfor regnskap, forvaltning og rådgivning, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med liknende virksomhet.","Investeringsselskap."
"920024882","HEBEKK BYGG AS","AS","Aksjeselskap","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Måsaveien 43","SKI","1406","NORDRE FOLLO","3207","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-12-07","2017-11-16","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-11-07","Tømring og taksering. Investering i verdipapirer og fast eiendom, samt alt som naturlig hører innunder.","Tømrervirksomhet med oppføring av nye boliger, oppføring av tilbygg, rehabilitering og restaurering av boliger og bygg. Taksering av eiendom."
"969384817","KJØRSVIK EIRIK","ENK","Enkeltpersonforetak","02.100","Skogskjøtsel og andre skogbruksaktiviteter","01.410","Melkeproduksjon på storfe","","","","","false","","","","","","","","","","","SØMNA","8920","SØMNA","1812","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","",""
"959438102","ARILD BENJAMINSEN","ENK","Enkeltpersonforetak","49.410","Godstransport på vei","","","","","","","true","","","","","","","","","","Alstad 41","BØSTAD","8360","VESTVÅGØY","1860","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Lastebiltransport."
"919296984","SAMEIET SENTRUMSVEGEN 24 D","ESEK","Eierseksjonssameie","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","Sentrumsvegen 24D","VENNESLA","4700","VENNESLA","4223","Norge","NO","","","","2017-08-28","2017-06-09","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-06-14","Eierseksjonssameie","Eierseksjonssameie."
"992148195","NILS GOLBERG MULVIK","ENK","Enkeltpersonforetak","90.012","Utøvende kunstnere og underholdningsvirksomhet innen scenekunst","","","","","","","false","","","","","","","","","","Mulvik","ÅLVUNDFJORD","6622","SUNNDAL","1563","Norge","NO","8200","Personlig næringsdrivende","","2008-01-09","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Skuespiller og musiker."
"929070712","CINCO EIENDOM AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Hvalen terrasse 37","PORSGRUNN","3943","PORSGRUNN","4001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2022-04-19","2022-03-11","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-03-11","Eie aksjer i andre selskaper, investere i aksjer og andre verdipapirer, kjøp og salg av fast eiendom, drift og utleie av fast eiendom, oppføring av fast eiendom samt annen virksomhet som står i naturlig tilknytning til dette.","Eie aksjer i andre selskaper, investere i aksjer og andre verdipapirer, kjøp og salg av fast eiendom, drift og utleie av fast eiendom, oppføring av fast eiendom samt annen virksomhet som står i naturlig tilknytning til dette."
"916339933","HPHT DRILLING LIMITED","NUF","Norskregistrert utenlandsk foretak","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","Auchaleek Farm, Auchaleek/nCampbeltown","GB - ARGYLL SCOTLAND PA28 6NP","","","","Storbritannia","GB","","","","","","","","","","","2015-12-15","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utleie av konsulenter til oljeindustrien."
"925383090","LINDEALLÈEN ØST VEILAG","FLI","Forening/lag/innretning","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","c/o Gunnar Hagberg/nLindealléen 12","OSLO","0487","OSLO","0301","Norge","NO","7000","Ideelle organisasjoner","","2020-10-02","2019-10-30","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Daglig drift og vedlikehold av Lindeallèen Øst på Grefsen. Dette er en privat del av gaten som strekker seg mellom Grefsen Allè og Ogmunds vei."
"962318770","LILLEÅSEN BORETTSLAG","BRL","Borettslag","68.201","Borettslag","","","","","","","false","","","","","","","","","","Olaf Molbergs vei 16","TRONES","7892","NAMSSKOGAN","5044","Norge","NO","8300","Borettslag o.l.","2022","1995-02-20","1991-12-03","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","1991-12-03","Borettslag.","Borettslag."
"985935432","BOLIGSAMEIE GEORG FEYDTSGATE 10","ESEK","Eierseksjonssameie","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","v/ Engebretsen/nGeorg Feydts gate 10","TISTEDAL","1792","HALDEN","3101","Norge","NO","Georg Feydts gate 10","TISTEDAL","1792","HALDEN","3101","Norge","NO","","","","2003-09-30","2002-01-23","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2002-12-10","Eierseksjonssameie.","Eierseksjonssameie."
"923875883","FRISØRFRØKNA KATARINA NETELAND","ENK","Enkeltpersonforetak","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Inngjerdsvegen 14","KLOKKARVIK","5378","ØYGARDEN","4626","Norge","NO","8200","Personlig næringsdrivende","","2019-11-22","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Frisør, frisørtjenester og frisør varer, utsalgsted salong/butikk"
"876077922","FETE TYPER AS","AS","Aksjeselskap","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","true","16","www.fetetyper.no","","","","","","","","Inkognitogata 33A","OSLO","0256","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","1996-02-09","1996-01-04","false","","false","true","false","true","2023-12-14","false","","false","","","","","","","Nynorsk","2016-06-27","Kommunikasjon innenfor grafisk design, rådgivning, journalistikk, multimedia, reklame, film, samt annet som står i forbindelse med dette.","Grafisk design, layout og reklamevirksomhet, samt annet som står i forbindelse med dette."
"927155443","SYDNESS HELSE OG LIVSENDRING","ENK","Enkeltpersonforetak","86.904","Annen forebyggende helsetjeneste","","","","","","","false","","","","","","","","","","c/o Aase Sydness/nGrindbakken 70","OSLO","0764","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2021-08-13","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Helsecoaching og rådgivning. Alternativ behandling, kursholder/foreleser, TV oppdrag."
"920054161","ARNE HYNNE","ENK","Enkeltpersonforetak","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","","","","","","","false","","","Oldus Larsens vei 3","ORKANGER","7300","ORKLAND","5059","Norge","NO","Sjetnvegen 207","VIGGJA","7354","SKAUN","5029","Norge","NO","8200","Personlig næringsdrivende","","2017-12-11","","true","Bortforpakter av landbrukseiendom","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Dyrking av korn og skogsdrift."
"991689079","SAMEIET CAMILLA COLLETTSVEI 11","ESEK","Eierseksjonssameie","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","www.norian.no/eiendomsforvaltning/","c/o Norian Regnskap AS/nPostboks 1095 Sentrum","OSLO","0104","OSLO","0301","Norge","NO","c/o Hathon Holding AS/nDronningens gate 6","OSLO","0152","OSLO","0301","Norge","NO","","","2022","2007-09-20","1975-06-03","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Eierseksjonssameie."
"924838736","ST ERVIK INVEST AS","AS","Aksjeselskap","03.111","Hav- og kystfiske","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Vestkappvegen 1434","STADLANDET","6750","STAD","4649","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-03-26","2020-01-16","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-01-16","Eie og forvalte aksjer, obligasjoner, andre verdipapirer og deltagelse i andre selskaper, samt hva som står i forbindelse hermed.","Eie og forvalte aksjer, obligasjoner, andre verdipapirer og deltagelse i andre selskaper, samt hva som står i forbindelse hermed."
"915322506","HYDROSCAND AS","AS","Aksjeselskap","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","","","true","276","www.hydroscand.com","","","","","","","","Jeksleveien 100","FROGNER","2016","LILLESTRØM","3205","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1978-05-19","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2007-02-27","Handel og service.","Handel og service."
"913670809","NEAL STEWART FULLERTON","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","www.musicalteambuilding.com","","","","","","","","Vestkollen 34","KRISTIANSAND S","4628","KRISTIANSAND","4204","Norge","NO","8200","Personlig næringsdrivende","","2014-05-22","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kulturelle musikalske workshops og musikk undervisning til konferanser, teambuilding, skoler og festivaler."
"825039252","INTENSIV GRUPPETERAPI AS","AS","Aksjeselskap","86.905","Klinisk psykologtjeneste","","","","","","","false","","","","","","","","","","Bryggen 13","BERGEN","5003","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-05-07","2020-03-06","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-03-06","Tilby psykologtjenester, inkludert individualterapi og gruppeterapi.","Individualterapi og gruppeterapi utført av psykologer i henhold til helselovgivningen."
"969679582","GEIR KIRKHUS","ENK","Enkeltpersonforetak","43.221","Rørleggerarbeid","","","","","","","false","","","","","","","","","","Stene","ÅLEN","7380","HOLTÅLEN","5026","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Ventilasjonsmontasje."
"914417473","BEAT HOLDING AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Havreveien 28","KRISTIANSAND S","4635","KRISTIANSAND","4204","Norge","NO","2100","Private aksjeselskaper mv.","2022","2014-12-04","2014-08-25","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2014-08-25","Finansiell virksomhet og delta i andre virksomheter, herunder å investere i aksjer, andeler og andre finans- og realobjekter som står i forbindelse med dette.","Investeringsselskap. Delta i andre virksomheter, herunder å investere i aksjer, andeler og andre finans- og realobjekter og det som står i forbindelse med dette."
"899276752","HAUKELIVEIEN 48 AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 531","KOLBOTN","1411","NORDRE FOLLO","3207","Norge","NO","Haukeliveien 8","OPPEGÅRD","1415","NORDRE FOLLO","3207","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-12-17","2012-08-31","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-08-31","Forvaltning av fast eiendom, investering i aksjer og fast eiendom, samt deltagelse i andre virksomheter.","Eie og leie ut fast eiendom m.v., samt deltagelse i andre selskaper og virksomhet som står i forbindelse med dette."
"931951580","MYHRENS PSYKOLOGTJENESTER","ENK","Enkeltpersonforetak","86.905","Klinisk psykologtjeneste","","","","","","","false","","","","","","","","","","Plassahaugen 22","ERDAL","5306","ASKØY","4627","Norge","NO","8200","Personlig næringsdrivende","","2023-08-24","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Psykolog."
"993513415","ATLETKLUBBEN AV 1928 AK-28","FLI","Forening/lag/innretning","93.120","Idrettslag og -klubber","","","","","","","true","","www.ak28.no","","","","","","","","St.Olavsvei 22","KRISTIANSAND S","4665","KRISTIANSAND","4204","Norge","NO","7000","Ideelle organisasjoner","","2009-02-05","1928-11-28","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Idrettslagets formål er å drive idrett organisert i Norges Idrettsforbund og Olympiske Komité (NIF). Arbeidet skal preges av frivillighet, demokrati, lojalitet og likeverd. All idrettslig aktivitet skal bygge på grunnverdier som idrettsglede, fellesskap, helse og ærlighet."
"988720496","JOSTEIN OLSEN","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Naglestadveien 131","TINGVATN","4595","HÆGEBOSTAD","4226","Norge","NO","8200","Personlig næringsdrivende","","2005-10-03","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Byggevirksomhet (snekker)."
"931042394","JØRGEN HALGUNSET LEGE","ENK","Enkeltpersonforetak","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Rørgata 6","RINDAL","6657","RINDAL","5061","Norge","NO","8200","Personlig næringsdrivende","","2023-03-16","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Allmennlege."
"992652403","ØYE TOMTEUTVIKLING AS","AS","Aksjeselskap","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","Randøy Ring 112","HJELMELAND","4130","HJELMELAND","1133","Norge","NO","Randøy","HJELMELAND","4130","HJELMELAND","1133","Norge","NO","2100","Private aksjeselskaper mv.","2022","2008-05-22","2008-04-24","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2008-04-24","Utvikling av tomteområde, samt lignende virksomhet.","Utvikling av tomteområde, samt lignende virksomhet."
"985463921","FUGLERUDTUNET BORETTSLAG","BRL","Borettslag","68.201","Borettslag","","","","","","","false","","","","","","","","","","v/Gerd Mehlum/nKornett Rasmussens veg 34","RÅHOLT","2070","EIDSVOLL","3240","Norge","NO","8300","Borettslag o.l.","2022","2003-03-31","2003-02-06","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-10-31","Borettslag.","Borettslag."
"976711556","KITCHN BUTIKKDRIFT AS","AS","Aksjeselskap","47.593","Butikkhandel med kjøkkenutstyr, glass og steintøy","47.913","Postordre-/Internetthandel med belysningsutstyr, kjøkkenutstyr, møbler og innredningsartikler","47.599","Butikkhandel med innredningsartikler ikke nevnt annet sted","","","true","1032","www.kitchn.no","","","","","","","","Haakon 7's gate 8","SANDNES","4306","SANDNES","1108","Norge","NO","2100","Private aksjeselskaper mv.","2022","1996-09-05","1996-08-25","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-04-25","Salg av kjøkkenredskaper, designvarer og gaveartikler. Samt delta i selskaper med liknende formål.","Salg av kjøkkenredskaper, designvarer og gaveartikler. Samt delta i selskaper med liknende formål."
"931556215","JORD I NORD VEDAL","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Sommarfjøsveien 12","BODØ","8016","BODØ","1804","Norge","NO","8200","Personlig næringsdrivende","","2023-06-17","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Holde kurs I dyrking av grønnsaker og produksjon av kompost, via min hjemmeside og sosiale medier. Holder foredrag om mikrolivet i jorda, biologiske mangfold i naturen, nyskaping og samfunnsutvikling, sirkulær økonomi, landskap i utvikling gjennom tiden og regenerativt landbruk, gjennom hjemmesiden og sosiale medier. Produksjon og salg av ripsgele, tørket mjødurt, tørket brennesle, granskuddsirup, tangsalt, soppsalt og tørket sopp i mindre skala."
"929204247","SÆTHERHAUG DRONETJENESTE","ENK","Enkeltpersonforetak","74.200","Fotografvirksomhet","","","","","","","false","","","","","","","","","","Anne Ekrens veg 12","HEIMDAL","7080","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","2022-05-12","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Filming og fotografering med drone."
"927380641","OSLO BRANNKONSULT AS","AS","Aksjeselskap","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Tollbugata 8B","OSLO","0152","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-07-26","2021-06-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-03","Salg og/eller videreformidling av branntekniske konsulenttjenester og tilhørende produkter og tjenester.","Salg av branntekniske konsulenttjenester, for eksempel utforming av brannprospekt og brannteknisk notat. Andre tjenester innen byggeplanlegging samt tegnetjenester kan også tilbys, samt andre produkter og tjenester som er sammenfallende med ovennevnte, samt videreformidling av varer og tjenester innen brannprosjektering og byggeplanlegging."
"921743262","STUDIOBUA NORTH AS","AS","Aksjeselskap","71.112","Arkitekttjenester vedrørende byggverk","","","","","","","false","","","","","","","","","","Enerhauggata 3","OSLO","0651","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-11-16","2018-10-05","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-10-05","Arkitektfaglig ytelse til privatpersoner og bedrifter.","Arkitektfaglig ytelse til privatpersoner og bedrifter."
"930802514","DEN ERITREISK FORENING FOR KJÆRLIGHET OG SAMARBEID I ÅS OG OMEGN","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Andom Hasho/nLiaveien 1","ÅS","1435","ÅS","3218","Norge","NO","7000","Ideelle organisasjoner","","2023-03-23","2017-01-01","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Foreningens hovedmål er å stimulere og aktivere det sosiale livet av eritreiske innbyggere i Ås og omegn. Den har også følgende mål: Ivaretakelse av medlemmer under glede/sorg/utfordringer. Dette innebærer; Felles besøk og ivaretakelse av medlemmer under sorg. Økonomiske og andre typer hjelp under spesielle store utfordringer. Samarbeid og bidrag under bryllup og andre lignende store festearrangement av medlemmer. Sosialiserings arrangement for medlemmer og deres familier hvert kvartal. Deling av informasjon og erfaringer, råd og veiledning knyttet til samfunnsmessig og sosialt/kulturelt/økonomisk liv for medlemmer. Bidrag og deltakelse i andre saker som foreningen har besluttet."
"887449082","EFKT NORGE AS","AS","Aksjeselskap","73.110","Reklamebyråer","","","","","","","true","33","www.inviso.no","","","","","","","","Kongens gate 11","OSLO","0153","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2004-11-05","2004-11-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-09-15","Tilby støttetjenester knyttet til kjøp, salg og utleie av eiendom, samt alt hva hermed står i forbindelse.","Tilby støttetjenester knyttet til kjøp, salg og utleie av eiendom. Herunder følger produksjon av 3D visualisering, webdesign, reklamemateriell og fotografering. Selskapet vil formidle salg av taksering, interiørstyling og lignende."
"912092666","TANNLEGE SIGRID KJÆRLAND","ENK","Enkeltpersonforetak","86.230","Tannhelsetjenester","","","","","","","false","","","Bregnelia 30","MOLDE","6429","MOLDE","1506","Norge","NO","Verftsgata 10","MOLDE","6416","MOLDE","1506","Norge","NO","8200","Personlig næringsdrivende","","2013-06-19","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tannlegevirksomhet."
"929466330","MERKESLIA HYTTEVEL","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Roger Larsen/nBjørnveien 45E","OSLO","0774","OSLO","0301","Norge","NO","Tutelie 9","TISLEIDALEN","2923","NORD-AURDAL","3451","Norge","NO","7000","Ideelle organisasjoner","","2022-11-29","2022-09-10","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Vellet har til formål å ivareta medlemmenes felles interesser og rettigheter som hytteeiere."
"939944354","INDRE ØSTFOLD, ANDEBU OG NORD-ODAL GJENSIDIG BRANNKASSE","GFS","Gjensidig forsikringsselskap","65.120","Skadeforsikring","","","","","","","true","27","www.gjensidige.no/ioa","Postboks 13","MYSEN","1851","INDRE ØSTFOLD","3118","Norge","NO","Anton H Mysens gate 13","MYSEN","1850","INDRE ØSTFOLD","3118","Norge","NO","5700","Skadeforsikringsselskaper","2022","1995-03-12","1896-12-05","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-10-26","Drive direkte skadeforsikringsvirksomhet i bransjene brann- og naturskade samt annen virksomhet som naturlig henger sammen med forsikringsvirksomhet. Selskapet skal ivareta forsikringstakernes interesser:   - ved å tilby konkurransedyktige forsikringsprodukter og andre tjenester som naturlig henger sammen med dette.   - ved å sikre medinnflytelse gjennom representasjon i de styrende organer   - ved å medvirke til skadeforebyggende virksomhet  ","Brannforsikring."
"929389581","HENRIKSEN LYD OG LYS","ENK","Enkeltpersonforetak","90.020","Tjenester tilknyttet underholdningsvirksomhet","","","","","","","false","","","","","","","","","","Kranveien 31","OSLO","0684","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-06-21","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Rigging av lyd og lys. Opptreden som DJ."
"932762587","NORDIC CREATIVE AS","AS","Aksjeselskap","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","c/o Geir Kåre Cemsoylu Nyland/nToftes gate 4","OSLO","0556","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","","2024-01-04","2023-12-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-12-01","Selskapet skal drive med kurs og PR virksomhet innenfor trening og helse. Det kommer også leveres produkter/tjenester som naturlig hører sammen dette, herunder å delta i andre selskaper med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.","Markedsføring og reklame. Undervisning innen sport og idrett. Investering i aksjer og verdipapirer."
"932558424","LUISA MARINA WOLFF","ENK","Enkeltpersonforetak","23.410","Produksjon av keramiske husholdningsartikler og dekorasjonsgjenstander","","","","","","","false","","","","","","","","","","Torggata 31","OSLO","0183","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2023-12-02","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Keramiker."
"998578507","HOYLAND CONSULTANTS LIMITED","NUF","Norskregistrert utenlandsk foretak","71.129","Annen teknisk konsulentvirksomhet","","","","","","","true","","","","","","","","","","Åslia 23","ULSET","5115","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-10-18","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Konsulenttjenester i olje og gassbransjen, samt sikkerhetsrådgivning i Norge og utlandet."
"928526011","SAMEIET SLÅTTÅ","SAM","Tingsrettslig sameie","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","c/o Bjørn-Arild Samuelsen/nHundvågveien 64","HUNDVÅG","4085","STAVANGER","1103","Norge","NO","","","","2022-03-21","1972-08-01","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Gnr. 143, bnr. 1 i Suldal Kommune."
"966167599","ROGALAND TAXI AS","AS","Aksjeselskap","52.214","Drift av taxisentraler og annen formidling av persontransport","49.392","Turbiltransport","","","","","true","105","","Postboks 14","STAVANGER","4068","STAVANGER","1103","Norge","NO","Geitastova 14","STAVANGER","4031","STAVANGER","1103","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-03-12","1993-01-14","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-09-15","Kjøp og salg av varer og tjenester, og alt som naturlig hører sammen med dette, herunder aksje-eie. samt deltakelse i andre selskaper med lignende formål. Selskapet skal primært innrette sin virksomhet mot å dekke taxinæringens behov for varer og tjenester.","Kjøp og salg av varer og tjenester, og alt som naturlig hører sammen med dette, herunder aksje-eie. samt deltakelse i andre selskaper med lignende formål. Selskapet skal primært innrette sin virksomhet mot å dekke taxinæringens behov for varer og tjenester."
"880380532","LAGOPUS AS","AS","Aksjeselskap","68.320","Eiendomsforvaltning","","","","","","","false","","","Postboks 1777 Vika","OSLO","0122","OSLO","0301","Norge","NO","Henrik Ibsens gate 53","OSLO","0255","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","1998-12-29","1998-09-16","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-26","Eie og forvalte verdipapirer, eiendommer og andre formuesgjenstander av enhver art herunder utlån av selskapets verdier, samt delta i andre selskaper. I tillegg kan selskapet bygge, leie ut og drive salg av båter.","Eie og forvalte verdipapirer, eiendommer og andre formuesgjenstander av enhver art herunder utlån av selskapets verdier, samt delta i andre selskaper. I tillegg kan selskapet bygge, leie ut og drive salg av båter."
"826203072","CONNECTED VENUES AS","AS","Aksjeselskap","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","false","","","","","","","","","","Lørenveien 68","OSLO","0585","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-12-17","2020-12-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-06-20","Produksjon av levende bilder på tvers av flere lokasjoner.","Produksjon av levende bilder, både fjernt og nært. Til TV, streaming og mellom flere lokasjoner. Fra og til lokasjoner i Skandinavia og lokale studioer."
